CODE_STATION	TYPO_NATIONALE	TG_BV	PERIODE_DEBUT	PERIODE_FIN
03228360	TP9	NON	2013	2013
03228360	TP9	NON	2014	2014
03228360	TP9	NON	2015	2015
03228360	TP9	NON	2016	2016
03228360	TP9	NON	2017	2017
03228360	TP9	NON	2018	2018
03228360	TP9	NON	2019	2019
03228360	TP9	NON	2020	2020
03228360	TP9	NON	2021	2021
03228360	TP9	NON	2022	2022
03228360	TP9	NON	2023	2023
03228360	TP9	NON	2024	2024
03228440	TP9	NON	2012	2012
03228440	TP9	NON	2013	2013
03228440	TP9	NON	2014	2014
03228440	TP9	NON	2015	2015
03228440	TP9	NON	2016	2016
03228440	TP9	NON	2017	2017
03228440	TP9	NON	2018	2018
03228440	TP9	NON	2019	2019
03228440	TP9	NON	2020	2020
03228480	TP9	NON	2024	2024
03228520	TP9	NON	2016	2016
03228520	TP9	NON	2017	2017
03228520	TP9	NON	2018	2018
03228520	TP9	NON	2019	2019
03228520	TP9	NON	2020	2020
03228520	TP9	NON	2021	2021
03228520	TP9	NON	2022	2022
03228520	TP9	NON	2023	2023
03228610	TP9	NON	2023	2023
03228690	P9	NON	1990	1990
03228690	P9	NON	1991	1991
03228690	P9	NON	1992	1992
03228690	P9	NON	1993	1993
03228690	P9	NON	1994	1994
03228690	P9	NON	1995	1995
03228690	P9	NON	1996	1996
03228690	P9	NON	1997	1997
03228690	P9	NON	1998	1998
03228690	P9	NON	1999	1999
03228690	P9	NON	2000	2000
03228690	P9	NON	2001	2001
03228690	P9	NON	2002	2002
03228690	P9	NON	2003	2003
03228690	P9	NON	2004	2004
03228690	P9	NON	2005	2005
03228690	P9	NON	2006	2006
03228690	P9	NON	2007	2007
03228690	P9	NON	2008	2008
03228690	P9	NON	2009	2009
03228690	P9	NON	2010	2010
03228690	P9	NON	2011	2011
03228690	P9	NON	2012	2012
03228690	P9	NON	2013	2013
03228690	P9	NON	2014	2014
03228690	P9	NON	2015	2015
03228690	P9	NON	2016	2016
03228690	P9	NON	2017	2017
03228690	P9	NON	2018	2018
03228690	P9	NON	2019	2019
03228690	P9	NON	2020	2020
03228690	P9	NON	2021	2021
03228690	P9	NON	2022	2022
03228690	P9	NON	2023	2023
03228690	P9	NON	2024	2024
03228690	P9	NON	2025	2025
03228780	TP9	NON	2024	2024
03228880	TP9	NON	2021	2021
03228965	TP9	NON	2011	2011
03228965	TP9	NON	2012	2012
03228965	TP9	NON	2013	2013
03228965	TP9	NON	2014	2014
03228965	TP9	NON	2015	2015
03228965	TP9	NON	2016	2016
03228965	TP9	NON	2017	2017
03228965	TP9	NON	2018	2018
03228965	TP9	NON	2019	2019
03228965	TP9	NON	2020	2020
03228965	TP9	NON	2021	2021
03228965	TP9	NON	2022	2022
03228965	TP9	NON	2023	2023
03228965	TP9	NON	2024	2024
03229000	P9	NON	2010	2010
03229000	P9	NON	2011	2011
03229000	P9	NON	2012	2012
03229000	P9	NON	2013	2013
03229000	P9	NON	2014	2014
03229000	P9	NON	2015	2015
03229000	P9	NON	2016	2016
03229000	P9	NON	2017	2017
03229000	P9	NON	2018	2018
03229000	P9	NON	2019	2019
03229000	P9	NON	2020	2020
03229000	P9	NON	2021	2021
03229000	P9	NON	2022	2022
03229000	P9	NON	2023	2023
03229000	P9	NON	2024	2024
03229215	TP9	NON	2022	2022
03229300	TP9	NON	2021	2021
03229300	TP9	NON	2022	2022
03229300	TP9	NON	2023	2023
03229300	TP9	NON	2024	2024
03229400	TP9	NON	2016	2016
03229400	TP9	NON	2017	2017
03229400	TP9	NON	2018	2018
03229400	TP9	NON	2019	2019
03229400	TP9	NON	2020	2020
03229400	TP9	NON	2021	2021
03229400	TP9	NON	2022	2022
03229400	TP9	NON	2023	2023
03229700	P9	NON	2011	2011
03229700	P9	NON	2012	2012
03229700	P9	NON	2013	2013
03229700	P9	NON	2014	2014
03229700	P9	NON	2015	2015
03229700	P9	NON	2016	2016
03229700	P9	NON	2017	2017
03229700	P9	NON	2018	2018
03229700	P9	NON	2019	2019
03229700	P9	NON	2020	2020
03229700	P9	NON	2021	2021
03229700	P9	NON	2022	2022
03229700	P9	NON	2023	2023
03229700	P9	NON	2024	2024
03230000	P9	NON	2010	2010
03230000	P9	NON	2011	2011
03230000	P9	NON	2012	2012
03230000	P9	NON	2013	2013
03230000	P9	NON	2014	2014
03230000	P9	NON	2015	2015
03230000	P9	NON	2016	2016
03230000	P9	NON	2017	2017
03230000	P9	NON	2018	2018
03230000	P9	NON	2019	2019
03230000	P9	NON	2020	2020
03230000	P9	NON	2021	2021
03230000	P9	NON	2022	2022
03230000	P9	NON	2023	2023
03230000	P9	NON	2024	2024
03230200	TP9	NON	2017	2017
03230200	TP9	NON	2018	2018
03230200	TP9	NON	2019	2019
03230200	TP9	NON	2020	2020
03230200	TP9	NON	2021	2021
03230200	TP9	NON	2022	2022
03230200	TP9	NON	2023	2023
03230460	TP9	NON	2024	2024
03230560	P9	NON	2016	2016
03230560	P9	NON	2017	2017
03230560	P9	NON	2018	2018
03230560	P9	NON	2019	2019
03230680	P9	NON	2016	2016
03230680	P9	NON	2017	2017
03230680	P9	NON	2018	2018
03230680	P9	NON	2019	2019
03230760	P9	NON	2010	2010
03230760	P9	NON	2011	2011
03230760	P9	NON	2012	2012
03230760	P9	NON	2013	2013
03230760	P9	NON	2014	2014
03230760	P9	NON	2015	2015
03230760	P9	NON	2016	2016
03230760	P9	NON	2017	2017
03230760	P9	NON	2018	2018
03230760	P9	NON	2019	2019
03230760	P9	NON	2020	2020
03230760	P9	NON	2021	2021
03230760	P9	NON	2022	2022
03230760	P9	NON	2023	2023
03230760	P9	NON	2024	2024
03230790	TP9	NON	2015	2015
03230790	TP9	NON	2016	2016
03230790	TP9	NON	2017	2017
03230790	TP9	NON	2018	2018
03230790	TP9	NON	2019	2019
03230790	TP9	NON	2020	2020
03230790	TP9	NON	2021	2021
03230790	TP9	NON	2022	2022
03230855	TP9	NON	2013	2013
03230855	TP9	NON	2014	2014
03230855	TP9	NON	2015	2015
03230855	TP9	NON	2016	2016
03230855	TP9	NON	2017	2017
03230855	TP9	NON	2018	2018
03230855	TP9	NON	2019	2019
03230855	TP9	NON	2020	2020
03230920	P9	NON	2012	2012
03230920	P9	NON	2013	2013
03230920	P9	NON	2014	2014
03230920	P9	NON	2015	2015
03230920	P9	NON	2016	2016
03230920	P9	NON	2017	2017
03230920	P9	NON	2018	2018
03230920	P9	NON	2019	2019
03230920	P9	NON	2020	2020
03230920	P9	NON	2021	2021
03230920	P9	NON	2022	2022
03230920	P9	NON	2023	2023
03230920	P9	NON	2024	2024
03231000	M9	NON	1981	1981
03231000	M9	NON	1982	1982
03231000	M9	NON	1983	1983
03231000	M9	NON	1984	1984
03231000	M9	NON	1985	1985
03231000	M9	NON	1986	1986
03231000	M9	NON	1987	1987
03231000	M9	NON	1988	1988
03231000	M9	NON	1989	1989
03231000	M9	NON	1990	1990
03231000	M9	NON	1991	1991
03231000	M9	NON	1992	1992
03231000	M9	NON	1993	1993
03231000	M9	NON	1994	1994
03231000	M9	NON	1995	1995
03231000	M9	NON	1996	1996
03231000	M9	NON	1997	1997
03231000	M9	NON	1998	1998
03231000	M9	NON	1999	1999
03231000	M9	NON	2000	2000
03231000	M9	NON	2001	2001
03231000	M9	NON	2002	2002
03231000	M9	NON	2003	2003
03231000	M9	NON	2004	2004
03231000	M9	NON	2005	2005
03231000	M9	NON	2006	2006
03231000	M9	NON	2007	2007
03231000	M9	NON	2008	2008
03231000	M9	NON	2009	2009
03231000	M9	NON	2010	2010
03231000	M9	NON	2011	2011
03231000	M9	NON	2012	2012
03231000	M9	NON	2013	2013
03231000	M9	NON	2014	2014
03231000	M9	NON	2015	2015
03231000	M9	NON	2016	2016
03231000	M9	NON	2017	2017
03231000	M9	NON	2018	2018
03231000	M9	NON	2019	2019
03231000	M9	NON	2020	2020
03231000	M9	NON	2021	2021
03231000	M9	NON	2022	2022
03231000	M9	NON	2023	2023
03231000	M9	NON	2024	2024
03231065	P9	NON	2008	2008
03231065	P9	NON	2009	2009
03231065	P9	NON	2010	2010
03231065	P9	NON	2011	2011
03231065	P9	NON	2012	2012
03231065	P9	NON	2013	2013
03231065	P9	NON	2014	2014
03231065	P9	NON	2015	2015
03231065	P9	NON	2016	2016
03231065	P9	NON	2017	2017
03231065	P9	NON	2018	2018
03231065	P9	NON	2019	2019
03231065	P9	NON	2020	2020
03231065	P9	NON	2021	2021
03231065	P9	NON	2022	2022
03231065	P9	NON	2023	2023
03231065	P9	NON	2024	2024
03231094	TP9	NON	2014	2014
03231094	TP9	NON	2015	2015
03231094	TP9	NON	2016	2016
03231094	TP9	NON	2017	2017
03231094	TP9	NON	2018	2018
03231094	TP9	NON	2019	2019
03231094	TP9	NON	2020	2020
03231094	TP9	NON	2021	2021
03231094	TP9	NON	2022	2022
03231094	TP9	NON	2023	2023
03231094	TP9	NON	2024	2024
03231260	P9	NON	2010	2010
03231260	P9	NON	2011	2011
03231260	P9	NON	2012	2012
03231260	P9	NON	2013	2013
03231260	P9	NON	2014	2014
03231260	P9	NON	2015	2015
03231260	P9	NON	2016	2016
03231260	P9	NON	2017	2017
03231260	P9	NON	2018	2018
03231260	P9	NON	2019	2019
03231260	P9	NON	2020	2020
03231260	P9	NON	2021	2021
03231260	P9	NON	2022	2022
03231260	P9	NON	2023	2023
03231260	P9	NON	2024	2024
03231400	TP9	NON	2012	2012
03231400	TP9	NON	2013	2013
03231400	TP9	NON	2014	2014
03231400	TP9	NON	2015	2015
03231400	TP9	NON	2016	2016
03231400	TP9	NON	2017	2017
03231400	TP9	NON	2018	2018
03231400	TP9	NON	2019	2019
03231400	TP9	NON	2020	2020
03231400	TP9	NON	2021	2021
03231429	M9	NON	1985	1985
03231429	M9	NON	1986	1986
03231429	M9	NON	1987	1987
03231429	M9	NON	1988	1988
03231429	M9	NON	1989	1989
03231429	M9	NON	1990	1990
03231429	M9	NON	1991	1991
03231429	M9	NON	1992	1992
03231429	M9	NON	1993	1993
03231429	M9	NON	1994	1994
03231429	M9	NON	1995	1995
03231429	M9	NON	1996	1996
03231429	M9	NON	1997	1997
03231429	M9	NON	1998	1998
03231429	M9	NON	1999	1999
03231429	M9	NON	2000	2000
03231429	M9	NON	2001	2001
03231429	M9	NON	2002	2002
03231429	M9	NON	2003	2003
03231429	M9	NON	2004	2004
03231429	M9	NON	2005	2005
03231429	M9	NON	2006	2006
03231429	M9	NON	2007	2007
03231429	M9	NON	2008	2008
03231429	M9	NON	2009	2009
03231429	M9	NON	2010	2010
03231429	M9	NON	2011	2011
03231429	M9	NON	2012	2012
03231429	M9	NON	2013	2013
03231429	M9	NON	2014	2014
03231429	M9	NON	2015	2015
03231429	M9	NON	2016	2016
03231429	M9	NON	2017	2017
03231429	M9	NON	2018	2018
03231429	M9	NON	2019	2019
03231429	M9	NON	2020	2020
03231450	P9	NON	2025	2025
03231490	P9	NON	2008	2008
03231490	P9	NON	2009	2009
03231490	P9	NON	2010	2010
03231490	P9	NON	2011	2011
03231490	P9	NON	2012	2012
03231490	P9	NON	2013	2013
03231490	P9	NON	2014	2014
03231490	P9	NON	2015	2015
03231490	P9	NON	2016	2016
03231490	P9	NON	2017	2017
03231490	P9	NON	2018	2018
03231490	P9	NON	2019	2019
03231490	P9	NON	2020	2020
03231490	P9	NON	2021	2021
03231490	P9	NON	2022	2022
03231490	P9	NON	2023	2023
03231490	P9	NON	2024	2024
03231545	TP9	NON	2024	2024
03231650	TP9	NON	2013	2013
03231650	TP9	NON	2014	2014
03231650	TP9	NON	2015	2015
03231650	TP9	NON	2016	2016
03231650	TP9	NON	2017	2017
03231650	TP9	NON	2018	2018
03231650	TP9	NON	2019	2019
03231650	TP9	NON	2020	2020
03231650	TP9	NON	2021	2021
03231650	TP9	NON	2022	2022
03231740	P9	NON	2005	2005
03231740	P9	NON	2006	2006
03231740	P9	NON	2007	2007
03231740	P9	NON	2008	2008
03231740	P9	NON	2009	2009
03231740	P9	NON	2010	2010
03231740	P9	NON	2011	2011
03231740	P9	NON	2012	2012
03231740	P9	NON	2013	2013
03231740	P9	NON	2014	2014
03231740	P9	NON	2015	2015
03231740	P9	NON	2016	2016
03231740	P9	NON	2017	2017
03231740	P9	NON	2018	2018
03231740	P9	NON	2019	2019
03231740	P9	NON	2020	2020
03231740	P9	NON	2021	2021
03231740	P9	NON	2022	2022
03231740	P9	NON	2023	2023
03231740	P9	NON	2024	2024
03231740	P9	NON	2025	2025
03231748	TP9	NON	2021	2021
03232080	TP9	NON	2005	2005
03232080	TP9	NON	2006	2006
03232080	TP9	NON	2007	2007
03232080	TP9	NON	2008	2008
03232080	TP9	NON	2009	2009
03232080	TP9	NON	2010	2010
03232080	TP9	NON	2011	2011
03232080	TP9	NON	2012	2012
03232080	TP9	NON	2013	2013
03232080	TP9	NON	2014	2014
03232080	TP9	NON	2015	2015
03232080	TP9	NON	2016	2016
03232080	TP9	NON	2017	2017
03232080	TP9	NON	2018	2018
03232080	TP9	NON	2019	2019
03232080	TP9	NON	2020	2020
03232080	TP9	NON	2021	2021
03232080	TP9	NON	2022	2022
03232080	TP9	NON	2023	2023
03232080	TP9	NON	2024	2024
03232080	TP9	NON	2025	2025
03232380	TP9	NON	2022	2022
03232450	P9	NON	1981	1981
03232450	P9	NON	1982	1982
03232450	P9	NON	1983	1983
03232450	P9	NON	1984	1984
03232450	P9	NON	1985	1985
03232450	P9	NON	1986	1986
03232450	P9	NON	1987	1987
03232450	P9	NON	1988	1988
03232450	P9	NON	1989	1989
03232450	P9	NON	1990	1990
03232450	P9	NON	1991	1991
03232450	P9	NON	1992	1992
03232450	P9	NON	1993	1993
03232450	P9	NON	1994	1994
03232450	P9	NON	1995	1995
03232450	P9	NON	1996	1996
03232450	P9	NON	1997	1997
03232450	P9	NON	1998	1998
03232450	P9	NON	1999	1999
03232450	P9	NON	2000	2000
03232450	P9	NON	2001	2001
03232450	P9	NON	2002	2002
03232450	P9	NON	2003	2003
03232450	P9	NON	2004	2004
03232450	P9	NON	2005	2005
03232450	P9	NON	2006	2006
03232450	P9	NON	2007	2007
03232450	P9	NON	2008	2008
03232450	P9	NON	2009	2009
03232450	P9	NON	2010	2010
03232450	P9	NON	2011	2011
03232450	P9	NON	2012	2012
03232450	P9	NON	2013	2013
03232450	P9	NON	2014	2014
03232450	P9	NON	2015	2015
03232450	P9	NON	2016	2016
03232450	P9	NON	2017	2017
03232450	P9	NON	2018	2018
03232450	P9	NON	2019	2019
03232450	P9	NON	2020	2020
03232450	P9	NON	2021	2021
03232450	P9	NON	2022	2022
03232450	P9	NON	2023	2023
03232450	P9	NON	2024	2024
03232450	P9	NON	2025	2025
03232520	TP9	NON	2017	2017
03232520	TP9	NON	2018	2018
03232520	TP9	NON	2019	2019
03232520	TP9	NON	2020	2020
03232520	TP9	NON	2021	2021
03232520	TP9	NON	2022	2022
03232520	TP9	NON	2023	2023
03232520	TP9	NON	2024	2024
03232790	TP9	NON	2012	2012
03232790	TP9	NON	2013	2013
03232790	TP9	NON	2014	2014
03232790	TP9	NON	2015	2015
03232790	TP9	NON	2016	2016
03232790	TP9	NON	2017	2017
03232790	TP9	NON	2018	2018
03232790	TP9	NON	2019	2019
03232790	TP9	NON	2020	2020
03232790	TP9	NON	2021	2021
03232790	TP9	NON	2022	2022
03232790	TP9	NON	2023	2023
03232790	TP9	NON	2024	2024
03232950	TP9	NON	2014	2014
03232950	TP9	NON	2015	2015
03232950	TP9	NON	2016	2016
03232950	TP9	NON	2017	2017
03232950	TP9	NON	2018	2018
03232950	TP9	NON	2019	2019
03232950	TP9	NON	2020	2020
03232950	TP9	NON	2021	2021
03233700	P9	NON	2010	2010
03233700	P9	NON	2011	2011
03233700	P9	NON	2012	2012
03233700	P9	NON	2013	2013
03233700	P9	NON	2014	2014
03233700	P9	NON	2015	2015
03233700	P9	NON	2016	2016
03233700	P9	NON	2017	2017
03233700	P9	NON	2018	2018
03233700	P9	NON	2019	2019
03233700	P9	NON	2020	2020
03233700	P9	NON	2021	2021
03233700	P9	NON	2022	2022
03233740	TP12-B	NON	2010	2010
03233740	TP12-B	NON	2011	2011
03233740	TP12-B	NON	2012	2012
03233740	TP12-B	NON	2013	2013
03233740	TP12-B	NON	2014	2014
03233740	TP12-B	NON	2015	2015
03233740	TP12-B	NON	2016	2016
03233740	TP12-B	NON	2017	2017
03233740	TP12-B	NON	2018	2018
03233740	TP12-B	NON	2019	2019
03233740	TP12-B	NON	2020	2020
03233740	TP12-B	NON	2021	2021
03233740	TP12-B	NON	2022	2022
03233795	TP12-B	NON	2010	2010
03233795	TP12-B	NON	2011	2011
03233795	TP12-B	NON	2012	2012
03233795	TP12-B	NON	2013	2013
03233795	TP12-B	NON	2014	2014
03233795	TP12-B	NON	2015	2015
03233795	TP12-B	NON	2016	2016
03233795	TP12-B	NON	2017	2017
03233795	TP12-B	NON	2018	2018
03233795	TP12-B	NON	2019	2019
03233795	TP12-B	NON	2020	2020
03233795	TP12-B	NON	2021	2021
03233795	TP12-B	NON	2022	2022
03233815	TP9	NON	2022	2022
03233820	TP9	NON	2017	2017
03233820	TP9	NON	2018	2018
03233820	TP9	NON	2019	2019
03233820	TP9	NON	2020	2020
03233820	TP9	NON	2021	2021
03233820	TP9	NON	2022	2022
03233820	TP9	NON	2023	2023
03233820	TP9	NON	2024	2024
03233825	TP9	NON	2020	2020
03233825	TP9	NON	2021	2021
03233825	TP9	NON	2022	2022
03233825	TP9	NON	2023	2023
03233825	TP9	NON	2024	2024
03233827	TP9	NON	2023	2023
03233896	P9	NON	2010	2010
03233896	P9	NON	2011	2011
03233896	P9	NON	2012	2012
03233896	P9	NON	2013	2013
03233896	P9	NON	2014	2014
03233896	P9	NON	2015	2015
03233896	P9	NON	2016	2016
03233896	P9	NON	2017	2017
03233896	P9	NON	2018	2018
03233896	P9	NON	2019	2019
03233896	P9	NON	2020	2020
03233896	P9	NON	2021	2021
03233896	P9	NON	2022	2022
03233980	TP9	NON	2008	2008
03233980	TP9	NON	2009	2009
03233980	TP9	NON	2010	2010
03233980	TP9	NON	2011	2011
03233980	TP9	NON	2012	2012
03233980	TP9	NON	2013	2013
03233980	TP9	NON	2014	2014
03233980	TP9	NON	2015	2015
03233980	TP9	NON	2016	2016
03233980	TP9	NON	2017	2017
03233980	TP9	NON	2018	2018
03233980	TP9	NON	2019	2019
03233980	TP9	NON	2020	2020
03233980	TP9	NON	2021	2021
03233980	TP9	NON	2022	2022
03233980	TP9	NON	2023	2023
03233980	TP9	NON	2024	2024
03234100	TP9	NON	1984	1984
03234100	TP9	NON	1985	1985
03234100	TP9	NON	1986	1986
03234100	TP9	NON	1987	1987
03234100	TP9	NON	1988	1988
03234100	TP9	NON	1989	1989
03234100	TP9	NON	1990	1990
03234100	TP9	NON	1991	1991
03234100	TP9	NON	1992	1992
03234100	TP9	NON	1993	1993
03234100	TP9	NON	1994	1994
03234100	TP9	NON	1995	1995
03234100	TP9	NON	1996	1996
03234100	TP9	NON	1997	1997
03234100	TP9	NON	1998	1998
03234100	TP9	NON	1999	1999
03234100	TP9	NON	2000	2000
03234100	TP9	NON	2001	2001
03234100	TP9	NON	2002	2002
03234100	TP9	NON	2003	2003
03234100	TP9	NON	2004	2004
03234100	TP9	NON	2005	2005
03234100	TP9	NON	2006	2006
03234100	TP9	NON	2007	2007
03234100	TP9	NON	2008	2008
03234100	TP9	NON	2009	2009
03234100	TP9	NON	2010	2010
03234100	TP9	NON	2011	2011
03234100	TP9	NON	2012	2012
03234100	TP9	NON	2013	2013
03234100	TP9	NON	2014	2014
03234100	TP9	NON	2015	2015
03234100	TP9	NON	2016	2016
03234100	TP9	NON	2017	2017
03234100	TP9	NON	2018	2018
03234100	TP9	NON	2019	2019
03234100	TP9	NON	2020	2020
03234215	TP9	NON	1984	1984
03234215	TP9	NON	1985	1985
03234215	TP9	NON	1986	1986
03234215	TP9	NON	1987	1987
03234215	TP9	NON	1988	1988
03234215	TP9	NON	1989	1989
03234215	TP9	NON	1990	1990
03234215	TP9	NON	1991	1991
03234215	TP9	NON	1992	1992
03234215	TP9	NON	1993	1993
03234215	TP9	NON	1994	1994
03234215	TP9	NON	1995	1995
03234215	TP9	NON	1996	1996
03234215	TP9	NON	1997	1997
03234215	TP9	NON	1998	1998
03234215	TP9	NON	1999	1999
03234215	TP9	NON	2000	2000
03234215	TP9	NON	2001	2001
03234215	TP9	NON	2002	2002
03234215	TP9	NON	2003	2003
03234215	TP9	NON	2004	2004
03234215	TP9	NON	2005	2005
03234215	TP9	NON	2006	2006
03234215	TP9	NON	2007	2007
03234215	TP9	NON	2008	2008
03234215	TP9	NON	2009	2009
03234215	TP9	NON	2010	2010
03234215	TP9	NON	2011	2011
03234215	TP9	NON	2012	2012
03234215	TP9	NON	2013	2013
03234215	TP9	NON	2014	2014
03234215	TP9	NON	2015	2015
03234215	TP9	NON	2016	2016
03234215	TP9	NON	2017	2017
03234215	TP9	NON	2018	2018
03234215	TP9	NON	2019	2019
03234215	TP9	NON	2020	2020
03234215	TP9	NON	2021	2021
03234215	TP9	NON	2022	2022
03234215	TP9	NON	2023	2023
03234215	TP9	NON	2024	2024
03234275	M9	NON	2011	2011
03234275	M9	NON	2012	2012
03234275	M9	NON	2013	2013
03234275	M9	NON	2014	2014
03234275	M9	NON	2015	2015
03234275	M9	NON	2016	2016
03234275	M9	NON	2017	2017
03234275	M9	NON	2018	2018
03234275	M9	NON	2019	2019
03234275	M9	NON	2020	2020
03234275	M9	NON	2021	2021
03234275	M9	NON	2022	2022
03234338	TP12-B	NON	1988	1988
03234338	TP12-B	NON	1989	1989
03234338	TP12-B	NON	1990	1990
03234338	TP12-B	NON	1991	1991
03234338	TP12-B	NON	1992	1992
03234338	TP12-B	NON	1993	1993
03234338	TP12-B	NON	1994	1994
03234338	TP12-B	NON	1995	1995
03234338	TP12-B	NON	1996	1996
03234338	TP12-B	NON	1997	1997
03234338	TP12-B	NON	1998	1998
03234338	TP12-B	NON	1999	1999
03234338	TP12-B	NON	2000	2000
03234338	TP12-B	NON	2001	2001
03234338	TP12-B	NON	2002	2002
03234338	TP12-B	NON	2003	2003
03234338	TP12-B	NON	2004	2004
03234338	TP12-B	NON	2005	2005
03234338	TP12-B	NON	2006	2006
03234338	TP12-B	NON	2007	2007
03234338	TP12-B	NON	2008	2008
03234338	TP12-B	NON	2009	2009
03234338	TP12-B	NON	2010	2010
03234338	TP12-B	NON	2011	2011
03234338	TP12-B	NON	2012	2012
03234338	TP12-B	NON	2013	2013
03234338	TP12-B	NON	2014	2014
03234338	TP12-B	NON	2015	2015
03234338	TP12-B	NON	2016	2016
03234338	TP12-B	NON	2017	2017
03234338	TP12-B	NON	2018	2018
03234338	TP12-B	NON	2019	2019
03234338	TP12-B	NON	2020	2020
03234338	TP12-B	NON	2021	2021
03234346	TP12-B	NON	1987	1987
03234346	TP12-B	NON	1988	1988
03234346	TP12-B	NON	1989	1989
03234346	TP12-B	NON	1990	1990
03234346	TP12-B	NON	1991	1991
03234346	TP12-B	NON	1992	1992
03234346	TP12-B	NON	1993	1993
03234346	TP12-B	NON	1994	1994
03234346	TP12-B	NON	1995	1995
03234346	TP12-B	NON	1996	1996
03234346	TP12-B	NON	1997	1997
03234346	TP12-B	NON	1998	1998
03234346	TP12-B	NON	1999	1999
03234346	TP12-B	NON	2000	2000
03234346	TP12-B	NON	2001	2001
03234346	TP12-B	NON	2002	2002
03234346	TP12-B	NON	2003	2003
03234346	TP12-B	NON	2004	2004
03234346	TP12-B	NON	2005	2005
03234346	TP12-B	NON	2006	2006
03234346	TP12-B	NON	2007	2007
03234346	TP12-B	NON	2008	2008
03234346	TP12-B	NON	2009	2009
03234346	TP12-B	NON	2010	2010
03234346	TP12-B	NON	2011	2011
03234346	TP12-B	NON	2012	2012
03234346	TP12-B	NON	2013	2013
03234346	TP12-B	NON	2014	2014
03234346	TP12-B	NON	2015	2015
03234346	TP12-B	NON	2016	2016
03234346	TP12-B	NON	2017	2017
03234346	TP12-B	NON	2018	2018
03234346	TP12-B	NON	2019	2019
03234346	TP12-B	NON	2020	2020
03234346	TP12-B	NON	2021	2021
03234346	TP12-B	NON	2022	2022
03234370	P12-B	NON	2016	2016
03234370	P12-B	NON	2017	2017
03234370	P12-B	NON	2018	2018
03234370	P12-B	NON	2019	2019
03234370	P12-B	NON	2020	2020
03234373	TP12-B	NON	2024	2024
03234380	P12-B	NON	2010	2010
03234380	P12-B	NON	2011	2011
03234380	P12-B	NON	2012	2012
03234380	P12-B	NON	2013	2013
03234380	P12-B	NON	2014	2014
03234380	P12-B	NON	2015	2015
03234380	P12-B	NON	2016	2016
03234380	P12-B	NON	2017	2017
03234380	P12-B	NON	2018	2018
03234380	P12-B	NON	2019	2019
03234380	P12-B	NON	2020	2020
03234380	P12-B	NON	2021	2021
03234380	P12-B	NON	2022	2022
03234620	P12-B	NON	2010	2010
03234620	P12-B	NON	2011	2011
03234620	P12-B	NON	2012	2012
03234620	P12-B	NON	2013	2013
03234620	P12-B	NON	2014	2014
03234620	P12-B	NON	2015	2015
03234620	P12-B	NON	2016	2016
03234620	P12-B	NON	2017	2017
03234620	P12-B	NON	2018	2018
03234620	P12-B	NON	2019	2019
03234620	P12-B	NON	2020	2020
03234620	P12-B	NON	2021	2021
03234620	P12-B	NON	2022	2022
03234650	M9	NON	1995	1995
03234650	M9	NON	1996	1996
03234650	M9	NON	1997	1997
03234650	M9	NON	1998	1998
03234650	M9	NON	1999	1999
03234650	M9	NON	2000	2000
03234650	M9	NON	2001	2001
03234650	M9	NON	2002	2002
03234650	M9	NON	2003	2003
03234650	M9	NON	2004	2004
03234650	M9	NON	2005	2005
03234650	M9	NON	2006	2006
03234650	M9	NON	2007	2007
03234650	M9	NON	2008	2008
03234650	M9	NON	2009	2009
03234650	M9	NON	2010	2010
03234650	M9	NON	2011	2011
03234650	M9	NON	2012	2012
03234650	M9	NON	2013	2013
03234650	M9	NON	2014	2014
03234650	M9	NON	2015	2015
03234650	M9	NON	2016	2016
03234650	M9	NON	2017	2017
03234650	M9	NON	2018	2018
03234650	M9	NON	2019	2019
03234650	M9	NON	2020	2020
03234650	M9	NON	2021	2021
03234650	M9	NON	2022	2022
03234650	M9	NON	2023	2023
03234650	M9	NON	2024	2024
03234845	TP12-B	NON	2022	2022
03234956	TP12-B	NON	1984	1984
03234956	TP12-B	NON	1985	1985
03234956	TP12-B	NON	1986	1986
03234956	TP12-B	NON	1987	1987
03234956	TP12-B	NON	1988	1988
03234956	TP12-B	NON	1989	1989
03234956	TP12-B	NON	1990	1990
03234956	TP12-B	NON	1991	1991
03234956	TP12-B	NON	1992	1992
03234956	TP12-B	NON	1993	1993
03234956	TP12-B	NON	1994	1994
03234956	TP12-B	NON	1995	1995
03234956	TP12-B	NON	1996	1996
03234956	TP12-B	NON	1997	1997
03234956	TP12-B	NON	1998	1998
03234956	TP12-B	NON	1999	1999
03234956	TP12-B	NON	2000	2000
03234956	TP12-B	NON	2001	2001
03234956	TP12-B	NON	2002	2002
03234956	TP12-B	NON	2003	2003
03234956	TP12-B	NON	2004	2004
03234956	TP12-B	NON	2005	2005
03234956	TP12-B	NON	2006	2006
03234956	TP12-B	NON	2007	2007
03234956	TP12-B	NON	2008	2008
03234956	TP12-B	NON	2009	2009
03234956	TP12-B	NON	2010	2010
03234956	TP12-B	NON	2011	2011
03234956	TP12-B	NON	2012	2012
03234956	TP12-B	NON	2013	2013
03234956	TP12-B	NON	2014	2014
03234956	TP12-B	NON	2015	2015
03234956	TP12-B	NON	2016	2016
03234956	TP12-B	NON	2017	2017
03234956	TP12-B	NON	2018	2018
03234956	TP12-B	NON	2019	2019
03234956	TP12-B	NON	2020	2020
03234956	TP12-B	NON	2021	2021
